day,price,date,difficulty,num_tranc,activeAddresses
2016-05-16 00:00:00,454.88,2016-05-16,194254820283.0,239809.0,511728.0
2016-05-18 00:00:00,452.9,2016-05-18,194254820283.0,235084.0,511106.0
2016-05-20 00:00:00,441.25,2016-05-20,194254820283.0,209396.0,444375.0
2016-05-22 00:00:00,438.0,2016-05-22,194254820283.0,184348.0,445657.0
2016-05-24 00:00:00,445.34,2016-05-24,194770865920.55106,246517.0,515910.0
2016-05-26 00:00:00,452.49,2016-05-26,199312067531.0,220093.0,460231.0
2016-05-28 00:00:00,522.43,2016-05-28,199312067531.0,193054.0,482086.0
2016-05-30 00:00:00,525.15,2016-05-30,199312067531.0,211369.0,548662.0
2016-06-01 00:00:00,539.47,2016-06-01,199312067531.0,234385.0,508356.0
2016-06-03 00:00:00,568.0,2016-06-03,199312067531.0,234669.0,496183.0
2016-06-05 00:00:00,574.02,2016-06-05,199312067531.0,190528.0,463369.0
2016-06-07 00:00:00,577.54,2016-06-07,199312067531.0,248576.0,510791.0
2016-06-09 00:00:00,575.2941375,2016-06-09,196061423939.0,236353.0,525140.0
2016-06-11 00:00:00,594.4399875,2016-06-11,196061423939.0,213159.0,466112.0
2016-06-13 00:00:00,702.0665,2016-06-13,196061423939.2503,251354.0,577587.0
2016-06-15 00:00:00,692.289625,2016-06-15,196061423939.0,262510.0,594513.0
2016-06-17 00:00:00,743.9164,2016-06-17,196061423939.0,253752.0,586166.0
2016-06-19 00:00:00,760.8168,2016-06-19,196061423939.0,218298.0,514944.0
2016-06-21 00:00:00,665.9586125,2016-06-21,206307449112.04694,248164.0,592437.0
2016-06-23 00:00:00,624.5419999999998,2016-06-23,209453158595.0,241300.0,549165.0
2016-06-25 00:00:00,664.9068875,2016-06-25,209453158595.0,210998.0,529844.0
2016-06-27 00:00:00,646.7030125,2016-06-27,209453158595.0,217029.0,483625.0
2016-06-29 00:00:00,637.959625,2016-06-29,209453158595.0,224112.0,466288.0
2016-07-01 00:00:00,675.1863375,2016-07-01,209453158595.0,210409.0,494905.0
2016-07-03 00:00:00,658.4175,2016-07-03,209453158595.0,177127.0,429466.0
2016-07-05 00:00:00,666.4855875,2016-07-05,213398925331.0,214959.0,488121.0
2016-07-07 00:00:00,636.3588625,2016-07-07,213398925331.0,216812.0,467526.0
2016-07-09 00:00:00,651.8649125,2016-07-09,213398925331.0,185405.0,438235.0
2016-07-11 00:00:00,647.9837,2016-07-11,213398925331.0,218089.0,492779.0
2016-07-13 00:00:00,657.4524875,2016-07-13,213398925331.0,218093.0,452818.0
2016-07-15 00:00:00,664.57145,2016-07-15,213398925331.0,216081.0,452552.0
2016-07-17 00:00:00,675.45905,2016-07-17,213398925331.0,171013.0,434166.0
2016-07-19 00:00:00,672.8432,2016-07-19,213492501107.0,222146.0,468926.0
2016-07-21 00:00:00,664.882075,2016-07-21,213492501107.0,217606.0,446246.0
2016-07-23 00:00:00,655.8469125,2016-07-23,213492501107.0,195796.0,447396.0
2016-07-25 00:00:00,654.6954499999998,2016-07-25,213492501107.0,240533.0,498664.0
2016-07-27 00:00:00,654.9810375,2016-07-27,213492501107.0,235603.0,477076.0
2016-07-29 00:00:00,656.8876124999998,2016-07-29,213492501107.0,231414.0,465294.0
2016-07-31 00:00:00,628.015375,2016-07-31,213492501107.0,192254.0,492077.0
2016-08-02 00:00:00,515.0618999999998,2016-08-02,210798472402.84515,252252.0,538166.0
2016-08-04 00:00:00,577.3157714285715,2016-08-04,201893210853.0,231835.0,488412.0
2016-08-06 00:00:00,588.2312714285714,2016-08-06,201893210853.0,196551.0,425211.0
2016-08-08 00:00:00,592.6975,2016-08-08,201893210853.0,236291.0,530901.0
2016-08-10 00:00:00,592.1899,2016-08-10,201893210853.0,245581.0,531356.0
2016-08-12 00:00:00,587.7556,2016-08-12,201893210853.0,232973.0,491194.0
2016-08-14 00:00:00,570.9764142857142,2016-08-14,201893210853.0,200577.0,455991.0
2016-08-16 00:00:00,581.1185875,2016-08-16,217375482757.0,256447.0,537436.0
2016-08-18 00:00:00,576.0360875,2016-08-18,217375482757.0,239541.0,528979.0
2016-08-20 00:00:00,583.2078625,2016-08-20,217375482757.0,210352.0,495671.0
2016-08-22 00:00:00,588.9727625,2016-08-22,217375482757.0,229801.0,526727.0
2016-08-24 00:00:00,582.8479875,2016-08-24,217375482757.0,237956.0,513945.0
2016-08-26 00:00:00,581.07245,2016-08-26,217375482757.0,226767.0,483713.0
2016-08-28 00:00:00,576.534,2016-08-28,217375482757.0,174489.0,427997.0
2016-08-30 00:00:00,578.616575,2016-08-30,220755908330.0,254486.0,548999.0
2016-09-01 00:00:00,572.818375,2016-09-01,220755908330.0,238207.0,486458.0
2016-09-03 00:00:00,600.8860875,2016-09-03,220755908330.0,182204.0,464611.0
2016-09-05 00:00:00,608.10975,2016-09-05,220755908330.0,227683.0,541919.0
2016-09-07 00:00:00,614.4637625,2016-09-07,220755908330.0,250809.0,525784.0
2016-09-09 00:00:00,625.0708999999998,2016-09-09,220755908330.0,222094.0,491674.0
2016-09-11 00:00:00,608.15855,2016-09-11,220755908330.0,180391.0,458631.0
2016-09-13 00:00:00,610.928125,2016-09-13,225832872179.0,241215.0,530408.0
2016-09-15 00:00:00,610.386125,2016-09-15,225832872179.0,233488.0,494413.0
2016-09-17 00:00:00,608.006875,2016-09-17,225832872179.0,215529.0,509415.0
2016-09-19 00:00:00,610.1965,2016-09-19,225832872179.0,223540.0,505154.0
2016-09-21 00:00:00,598.884875,2016-09-21,225832872179.0,239216.0,514307.0
2016-09-23 00:00:00,604.2225,2016-09-23,225832872179.0,223187.0,488936.0
2016-09-25 00:00:00,601.7472375,2016-09-25,234688749067.9785,197298.0,465836.0
2016-09-27 00:00:00,605.9622125,2016-09-27,241227200229.0,243008.0,549579.0
2016-09-29 00:00:00,606.36375,2016-09-29,241227200229.0,242730.0,553367.0
2016-10-01 00:00:00,614.8238,2016-10-01,241227200229.0,213930.0,498339.0
2016-10-03 00:00:00,611.8511,2016-10-03,241227200229.0,260813.0,628813.0
2016-10-05 00:00:00,612.3522875,2016-10-05,241227200229.0,266811.0,585521.0
2016-10-07 00:00:00,617.21035,2016-10-07,241227200229.0,268419.0,577273.0
2016-10-09 00:00:00,615.65675,2016-10-09,258522748404.0,210548.0,509901.0
2016-10-11 00:00:00,639.30995,2016-10-11,258522748404.0,263565.0,601465.0
2016-10-13 00:00:00,635.9650875,2016-10-13,258522748404.0,229703.0,547741.0
2016-10-15 00:00:00,637.9498571428572,2016-10-15,258522748404.0,210448.0,501726.0
2016-10-17 00:00:00,638.1833875,2016-10-17,258522748404.0,237232.0,550541.0
2016-10-19 00:00:00,629.253675,2016-10-19,258522748404.0,201025.0,459988.0
2016-10-21 00:00:00,631.9242125,2016-10-21,258522748404.0,265355.0,584321.0
2016-10-23 00:00:00,653.0028625,2016-10-23,253618246641.0,191578.0,525340.0
2016-10-25 00:00:00,655.3199500000002,2016-10-25,253618246641.0,237030.0,617973.0
2016-10-27 00:00:00,682.2239625,2016-10-27,253618246641.0,326388.0,721678.0
2016-10-29 00:00:00,714.89545,2016-10-29,253618246641.0,229689.0,541665.0
2016-10-31 00:00:00,702.0015125,2016-10-31,253618246641.0,241778.0,579849.0
2016-11-02 00:00:00,733.336125,2016-11-02,253618246641.0,268418.0,585172.0
2016-11-04 00:00:00,703.6940875,2016-11-04,253618246641.0,248043.0,547623.0
2016-11-06 00:00:00,712.00325,2016-11-06,254620187304.0,228420.0,519672.0
2016-11-08 00:00:00,708.974875,2016-11-08,254620187304.0,296060.0,662890.0
2016-11-10 00:00:00,713.690125,2016-11-10,254620187304.0,271374.0,611576.0
2016-11-12 00:00:00,703.7180000000003,2016-11-12,254620187304.0,228886.0,572164.0
2016-11-14 00:00:00,706.467875,2016-11-14,254620187304.0,270506.0,633190.0
2016-11-16 00:00:00,736.9143750000003,2016-11-16,254620187304.0,291186.0,616360.0
2016-11-18 00:00:00,747.5217625,2016-11-18,272434584596.1149,275925.0,625829.0
2016-11-20 00:00:00,729.066625,2016-11-20,281800917193.0,246537.0,579558.0
2016-11-22 00:00:00,748.749375,2016-11-22,281800917193.0,285635.0,609321.0
2016-11-24 00:00:00,737.450375,2016-11-24,281800917193.0,333466.0,735177.0
2016-11-26 00:00:00,733.673,2016-11-26,281800917193.0,279374.0,664484.0
2016-11-28 00:00:00,733.0521249999997,2016-11-28,281800917193.0,298530.0,709141.0
2016-11-30 00:00:00,742.6967625,2016-11-30,281800917193.0,292654.0,637060.0
2016-12-02 00:00:00,772.43725,2016-12-02,286179638739.0347,318263.0,732676.0
2016-12-04 00:00:00,764.81625,2016-12-04,286765766820.0,245650.0,644845.0
2016-12-06 00:00:00,756.6215,2016-12-06,286765766820.0,319762.0,748679.0
2016-12-08 00:00:00,769.72975,2016-12-08,286765766820.0,282711.0,651835.0
2016-12-10 00:00:00,773.40125,2016-12-10,286765766820.0,250241.0,594520.0
2016-12-12 00:00:00,777.006875,2016-12-12,286765766820.0,268662.0,637404.0
2016-12-14 00:00:00,774.8969999999997,2016-12-14,286765766820.0,286328.0,619913.0
2016-12-16 00:00:00,781.5683750000003,2016-12-16,310153855703.0,279361.0,638084.0
2016-12-18 00:00:00,788.40575,2016-12-18,310153855703.0,235789.0,565086.0
2016-12-20 00:00:00,793.0901375,2016-12-20,310153855703.0,296473.0,651525.0
2016-12-22 00:00:00,860.599875,2016-12-22,310153855703.0,314644.0,683218.0
2016-12-24 00:00:00,891.6126125,2016-12-24,310153855703.0,240820.0,550962.0
2016-12-26 00:00:00,897.335375,2016-12-26,310153855703.0,244914.0,590003.0
2016-12-28 00:00:00,967.480375,2016-12-28,312083434211.1829,305394.0,660743.0
2016-12-30 00:00:00,952.156375,2016-12-30,317688400354.0,286818.0,642264.0
2017-01-01 00:00:00,997.729875,2017-01-01,317688400354.0,180502.0,463524.0
2017-01-03 00:00:00,1023.141875,2017-01-03,317688400354.0,301664.0,654614.0
2017-01-05 00:00:00,994.674875,2017-01-05,317688400354.0,288501.0,651157.0
2017-01-07 00:00:00,896.830375,2017-01-07,317688400354.0,284719.0,645716.0
2017-01-09 00:00:00,894.18025,2017-01-09,317688400354.0,269947.0,611419.0
2017-01-11 00:00:00,785.2237375,2017-01-11,336899932795.0,303058.0,638259.0
2017-01-13 00:00:00,826.2956625,2017-01-13,336899932795.0,275149.0,591030.0
2017-01-15 00:00:00,822.2076,2017-01-15,336899932795.0,235999.0,551772.0
2017-01-17 00:00:00,903.84575,2017-01-17,336899932795.0,292697.0,657197.0
2017-01-19 00:00:00,895.798875,2017-01-19,336899932795.0,300605.0,685645.0
2017-01-21 00:00:00,920.4479,2017-01-21,336899932795.0,263562.0,637023.0
2017-01-23 00:00:00,922.0736125,2017-01-23,392963262344.0,236692.0,620376.0
2017-01-25 00:00:00,893.045625,2017-01-25,392963262344.0,305961.0,711276.0
2017-01-27 00:00:00,919.27975,2017-01-27,392963262344.0,263332.0,662445.0
2017-01-29 00:00:00,915.933,2017-01-29,392963262344.0,241627.0,644559.0
2017-01-31 00:00:00,964.706075,2017-01-31,392963262344.0,307683.0,677356.0
2017-02-02 00:00:00,1007.6137125,2017-02-02,392963262344.0,259559.0,639858.0
2017-02-04 00:00:00,1030.9994125,2017-02-04,393567551403.4276,286326.0,655219.0
2017-02-06 00:00:00,1024.01375,2017-02-06,422170566883.0,230027.0,619108.0
2017-02-08 00:00:00,1052.3766125,2017-02-08,422170566883.0,308316.0,665656.0
2017-02-10 00:00:00,999.1035,2017-02-10,422170566883.0,304456.0,658325.0
2017-02-12 00:00:00,1000.604625,2017-02-12,422170566883.0,238182.0,568401.0
2017-02-14 00:00:00,1011.78025,2017-02-14,422170566883.0,315084.0,675342.0
2017-02-16 00:00:00,1035.208125,2017-02-16,422170566883.0,285329.0,670733.0
2017-02-18 00:00:00,1056.6371375,2017-02-18,432944392642.6316,288149.0,689424.0
2017-02-20 00:00:00,1084.7550125,2017-02-20,440779902286.0,282728.0,657687.0
2017-02-22 00:00:00,1123.2231875,2017-02-22,440779902286.0,284024.0,634528.0
2017-02-24 00:00:00,1174.86625,2017-02-24,440779902286.0,350751.0,766916.0
2017-02-26 00:00:00,1175.04975,2017-02-26,440779902286.0,265203.0,657119.0
2017-02-28 00:00:00,1187.5652857142854,2017-02-28,440779902286.0,325414.0,699527.0
2017-03-02 00:00:00,1259.4108166666667,2017-03-02,440779902286.0,329428.0,735135.0
2017-03-04 00:00:00,1267.0272,2017-03-04,460769358090.0,268875.0,624702.0
2017-03-06 00:00:00,1275.197375,2017-03-06,460769358090.0,287731.0,680973.0
2017-03-08 00:00:00,1157.3933,2017-03-08,460769358090.0,297108.0,687751.0
2017-03-10 00:00:00,1098.6171285714288,2017-03-10,460769358090.0,308482.0,744240.0
2017-03-12 00:00:00,1227.494625,2017-03-12,460769358090.0,221110.0,594463.0
2017-03-14 00:00:00,1245.3707857142854,2017-03-14,460769358090.0,310395.0,740057.0
2017-03-16 00:00:00,1180.945657142857,2017-03-16,460769358090.0,327034.0,734444.0
2017-03-18 00:00:00,952.2323625,2017-03-18,475705205061.0,263530.0,685027.0
2017-03-20 00:00:00,1049.0844875,2017-03-20,475705205061.0,277033.0,651290.0
2017-03-22 00:00:00,1028.7268625,2017-03-22,475705205061.0,320713.0,745066.0
2017-03-24 00:00:00,941.9197142857145,2017-03-24,475705205061.0,289521.0,703673.0
2017-03-26 00:00:00,956.7863125,2017-03-26,475705205061.0,221915.0,588054.0
2017-03-28 00:00:00,1046.127625,2017-03-28,475705205061.0,294001.0,735755.0
2017-03-30 00:00:00,1037.90455,2017-03-30,482855238676.8232,288788.0,694171.0
2017-04-01 00:00:00,1086.9295714285713,2017-04-01,499635929816.0,255871.0,639653.0
2017-04-03 00:00:00,1141.813,2017-04-03,499635929816.0,288141.0,736053.0
2017-04-05 00:00:00,1133.0793142857142,2017-04-05,499635929816.0,316555.0,745792.0
2017-04-07 00:00:00,1190.45425,2017-04-07,499635929816.0,295463.0,718080.0
2017-04-09 00:00:00,1208.8005,2017-04-09,499635929816.0,238286.0,656647.0
2017-04-11 00:00:00,1226.6170375,2017-04-11,499635929816.0,307893.0,753921.0
2017-04-13 00:00:00,1180.0237125,2017-04-13,517807877351.8583,228679.0,611531.0
2017-04-15 00:00:00,1184.8806714285713,2017-04-15,520808749422.0,271976.0,687253.0
2017-04-17 00:00:00,1205.634875,2017-04-17,520808749422.0,245184.0,604963.0
2017-04-19 00:00:00,1217.9300875,2017-04-19,520808749422.0,310104.0,723144.0
2017-04-21 00:00:00,1258.3614125,2017-04-21,520808749422.0,330354.0,791946.0
2017-04-23 00:00:00,1257.9881125,2017-04-23,520808749422.0,245039.0,644281.0
2017-04-25 00:00:00,1279.4146875,2017-04-25,520808749422.0,325387.0,738873.0
2017-04-27 00:00:00,1345.3539125,2017-04-27,521839702599.0748,297884.0,723992.0
2017-04-29 00:00:00,1334.9790375,2017-04-29,521974519553.0,341319.0,828936.0
2017-05-01 00:00:00,1417.1728125,2017-05-01,521974519553.0,294786.0,707250.0
2017-05-03 00:00:00,1507.5768571428573,2017-05-03,521974519553.0,295149.0,690007.0
2017-05-05 00:00:00,1533.3350714285714,2017-05-05,521974519553.0,267193.0,663371.0
2017-05-07 00:00:00,1535.8684285714285,2017-05-07,521974519553.0,316011.0,787633.0
2017-05-09 00:00:00,1721.2849714285715,2017-05-09,521974519553.0,332879.0,794529.0
2017-05-11 00:00:00,1820.9905625,2017-05-11,559970892890.0,294743.0,703578.0
2017-05-13 00:00:00,1771.9200125,2017-05-13,559970892890.0,329266.0,793153.0
2017-05-15 00:00:00,1723.1269375,2017-05-15,559970892890.0,329229.0,825608.0
2017-05-17 00:00:00,1807.4850625,2017-05-17,559970892890.0,317527.0,762466.0
2017-05-19 00:00:00,1961.5204875,2017-05-19,559970892890.0,319502.0,807946.0
2017-05-21 00:00:00,2046.5344625,2017-05-21,559970892890.0,326057.0,791586.0
2017-05-23 00:00:00,2287.7102875,2017-05-23,584152236544.9702,367710.0,876753.0
2017-05-25 00:00:00,2387.206285714285,2017-05-25,595921917085.0,350114.0,842960.0
2017-05-27 00:00:00,2014.0529625,2017-05-27,595921917085.0,331914.0,892643.0
2017-05-29 00:00:00,2275.9307,2017-05-29,595921917085.0,321638.0,766059.0
2017-05-31 00:00:00,2285.9339142857143,2017-05-31,595921917085.0,321634.0,819588.0
2017-06-02 00:00:00,2446.142414285714,2017-06-02,595921917085.0,271539.0,726206.0
2017-06-04 00:00:00,2516.173142857143,2017-06-04,628336862170.7826,266044.0,734744.0
2017-06-06 00:00:00,2883.3136966371417,2017-06-06,678760110082.0,297416.0,800493.0
2017-06-08 00:00:00,2792.9991875,2017-06-08,678760110082.0,307377.0,820508.0
2017-06-10 00:00:00,2845.372857142857,2017-06-10,678760110082.0,254993.0,701424.0
2017-06-12 00:00:00,2657.6750625,2017-06-12,678760110082.0,269098.0,722926.0
2017-06-14 00:00:00,2447.0415625,2017-06-14,678760110082.0,287644.0,744121.0
2017-06-16 00:00:00,2464.9598142857144,2017-06-16,678760110082.0,269937.0,727787.0
2017-06-18 00:00:00,2507.389252144286,2017-06-18,711697198173.0,209359.0,628651.0
2017-06-20 00:00:00,2754.97825,2017-06-20,711697198173.0,269438.0,741906.0
2017-06-22 00:00:00,2727.2880125,2017-06-22,711697198173.0,269685.0,735737.0
2017-06-24 00:00:00,2589.1648875,2017-06-24,711697198173.0,227127.0,646742.0
2017-06-26 00:00:00,2436.4510571428573,2017-06-26,711697198173.0,261906.0,704387.0
2017-06-28 00:00:00,2585.349185714286,2017-06-28,711697198173.0,279811.0,743276.0
2017-06-30 00:00:00,2477.641375,2017-06-30,711697198173.0,267360.0,722889.0
2017-07-02 00:00:00,2501.191342857143,2017-07-02,708707940675.8989,196539.0,605013.0
2017-07-04 00:00:00,2599.7298375,2017-07-04,708659466230.0,255483.0,714285.0
2017-07-06 00:00:00,2609.96775,2017-07-06,708659466230.0,225106.0,625934.0
2017-07-08 00:00:00,2562.1306625,2017-07-08,708659466230.0,220835.0,641547.0
2017-07-10 00:00:00,2366.1701428571428,2017-07-10,708659466230.0,251722.0,771121.0
2017-07-12 00:00:00,2385.748571428572,2017-07-12,708659466230.0,257138.0,749635.0
2017-07-14 00:00:00,2190.947833333333,2017-07-14,761764941640.259,227903.0,640696.0
2017-07-16 00:00:00,1931.2143,2017-07-16,804525194568.0,203165.0,609552.0
2017-07-18 00:00:00,2320.12225,2017-07-18,804525194568.0,260575.0,811433.0
2017-07-20 00:00:00,2898.1884166666664,2017-07-20,804525194568.0,230199.0,658031.0
2017-07-22 00:00:00,2807.609857142857,2017-07-22,804525194568.0,223358.0,645094.0
2017-07-24 00:00:00,2751.821028571429,2017-07-24,804525194568.0,240072.0,674883.0
2017-07-26 00:00:00,2495.028585714286,2017-07-26,804525194568.0,237853.0,664407.0
2017-07-28 00:00:00,2781.636583333333,2017-07-28,860221984436.0,247207.0,681262.0
2017-07-30 00:00:00,2745.9554166666658,2017-07-30,860221984436.0,184145.0,568497.0
2017-08-01 00:00:00,2710.4130666666665,2017-08-01,860221984436.0,131875.0,477477.0
2017-08-03 00:00:00,2794.117716666666,2017-08-03,860221984436.0,213017.0,596154.0
2017-08-05 00:00:00,3218.115016666666,2017-08-05,860221984436.0,239771.0,658939.0
2017-08-07 00:00:00,3407.2268333333336,2017-08-07,860221984436.0,249002.0,683046.0
2017-08-09 00:00:00,3357.326316666667,2017-08-09,888074709977.5363,260955.0,706721.0
2017-08-11 00:00:00,3632.506666666666,2017-08-11,923233068448.0,284001.0,737678.0
2017-08-13 00:00:00,4125.54802,2017-08-13,923233068448.0,263310.0,705051.0
2017-08-15 00:00:00,4217.028328571429,2017-08-15,923233068448.0,311002.0,822011.0
2017-08-17 00:00:00,4328.725716666667,2017-08-17,923233068448.0,347319.0,860903.0
2017-08-19 00:00:00,4222.662214285714,2017-08-19,923233068448.0,266832.0,713770.0
2017-08-21 00:00:00,4043.722,2017-08-21,923233068448.0,236772.0,633972.0
2017-08-23 00:00:00,4174.95,2017-08-23,923233068448.0,315734.0,843676.0
2017-08-25 00:00:00,4363.05445,2017-08-25,888171856257.0,208169.0,578206.0
2017-08-27 00:00:00,4354.308333333333,2017-08-27,888171856257.0,261891.0,749676.0
2017-08-29 00:00:00,4607.98545,2017-08-29,888171856257.0,281116.0,795732.0
2017-08-31 00:00:00,4748.255,2017-08-31,888171856257.0,280724.0,797085.0
2017-09-02 00:00:00,4580.3874799999985,2017-09-02,888171856257.0,236811.0,694986.0
2017-09-04 00:00:00,4344.0983166666665,2017-09-04,888171856257.0,269280.0,752544.0
2017-09-06 00:00:00,4641.822016666666,2017-09-06,903315386418.9012,276225.0,776418.0
2017-09-08 00:00:00,4310.750183333334,2017-09-08,922724699725.0,279488.0,825480.0
2017-09-10 00:00:00,4329.955,2017-09-10,922724699725.0,193240.0,558828.0
2017-09-12 00:00:00,4219.036616666667,2017-09-12,922724699725.0,256230.0,710521.0
2017-09-14 00:00:00,3319.63,2017-09-14,922724699725.0,268068.0,773640.0
2017-09-16 00:00:00,3763.6260399999996,2017-09-16,922724699725.0,228257.0,647176.0
2017-09-18 00:00:00,4093.316666666667,2017-09-18,1052185622754.5197,218204.0,673775.0
2017-09-20 00:00:00,3977.561666666666,2017-09-20,1103400932964.0,235723.0,620733.0
2017-09-22 00:00:00,3637.50255,2017-09-22,1103400932964.0,227615.0,649021.0
2017-09-24 00:00:00,3703.04065,2017-09-24,1103400932964.0,185277.0,532701.0
2017-09-26 00:00:00,3910.3073833333333,2017-09-26,1103400932964.0,263648.0,728985.0
2017-09-28 00:00:00,4201.98905,2017-09-28,1103400932964.0,275976.0,758808.0
2017-09-30 00:00:00,4335.368316666667,2017-09-30,1103400932964.0,212678.0,628485.0
2017-10-02 00:00:00,4386.88375,2017-10-02,1123590453769.76,295002.0,815069.0
2017-10-04 00:00:00,4225.175,2017-10-04,1123863285132.0,232826.0,639802.0
2017-10-06 00:00:00,4345.6033333333335,2017-10-06,1123863285132.0,283699.0,819066.0
2017-10-08 00:00:00,4602.280883333334,2017-10-08,1123863285132.0,238385.0,689838.0
2017-10-10 00:00:00,4782.28,2017-10-10,1123863285132.0,303101.0,826210.0
2017-10-12 00:00:00,5325.130683333333,2017-10-12,1123863285132.0,293164.0,783622.0
2017-10-14 00:00:00,5739.4387333333325,2017-10-14,1123863285132.0,293140.0,796789.0
2017-10-16 00:00:00,5711.205866666667,2017-10-16,1196792694098.0,314725.0,850054.0
2017-10-18 00:00:00,5546.176100000002,2017-10-18,1196792694098.0,329579.0,818815.0
2017-10-20 00:00:00,5979.4598399999995,2017-10-20,1196792694098.0,312409.0,850258.0
2017-10-22 00:00:00,5983.184550000001,2017-10-22,1196792694098.0,289131.0,981728.0
2017-10-24 00:00:00,5505.827766666666,2017-10-24,1196792694098.0,347220.0,957976.0
2017-10-26 00:00:00,5893.138416666668,2017-10-26,1233777273049.2334,265827.0,730711.0
2017-10-28 00:00:00,5776.696950000001,2017-10-28,1452839779145.0,207066.0,555051.0
2017-10-30 00:00:00,6105.874220000002,2017-10-30,1452839779145.0,316077.0,889430.0
2017-11-01 00:00:00,6665.306683333332,2017-11-01,1452839779145.0,241788.0,960573.0
2017-11-03 00:00:00,7197.72006,2017-11-03,1452839779145.0,277598.0,818583.0
2017-11-05 00:00:00,7377.012366666668,2017-11-05,1452839779145.0,251728.0,803250.0
2017-11-07 00:00:00,7092.127233333333,2017-11-07,1452839779145.0,335636.0,939818.0
2017-11-09 00:00:00,7158.03706,2017-11-09,1452839779145.0,341281.0,945888.0
2017-11-11 00:00:00,6362.851033333332,2017-11-11,1364422081125.0,194634.0,578308.0
2017-11-13 00:00:00,6550.227533333334,2017-11-13,1364422081125.0,309299.0,917287.0
2017-11-15 00:00:00,7301.4299200000005,2017-11-15,1364422081125.0,321788.0,951196.0
2017-11-17 00:00:00,7786.884366666666,2017-11-17,1364422081125.0,306617.0,980129.0
2017-11-19 00:00:00,8007.654066666668,2017-11-19,1364422081125.0,264855.0,908966.0
2017-11-21 00:00:00,8059.8,2017-11-21,1364422081125.0,371091.0,979924.0
2017-11-23 00:00:00,8148.95,2017-11-23,1364422081125.0,352207.0,956721.0
2017-11-25 00:00:00,8707.407266666667,2017-11-25,1347001430558.0,336689.0,931680.0
2017-11-27 00:00:00,9718.29505,2017-11-27,1347001430558.0,379256.0,1057287.0
2017-11-29 00:00:00,9879.328333333333,2017-11-29,1347001430558.0,398090.0,1131747.0
2017-12-01 00:00:00,10883.912,2017-12-01,1347001430558.0,412908.0,1116245.0
2017-12-03 00:00:00,11332.622,2017-12-03,1347001430558.0,353044.0,1016509.0
2017-12-05 00:00:00,11878.433333333334,2017-12-05,1347001430558.0,405709.0,1145916.0
2017-12-07 00:00:00,16501.971666666668,2017-12-07,1590896927258.0,372345.0,1068971.0
2017-12-09 00:00:00,15142.834152123332,2017-12-09,1590896927258.0,403399.0,1187736.0
2017-12-11 00:00:00,16762.116666666665,2017-12-11,1590896927258.0,368598.0,1153418.0
2017-12-13 00:00:00,16808.366666666665,2017-12-13,1590896927258.0,424579.0,1261348.0
2017-12-15 00:00:00,17771.899999999998,2017-12-15,1590896927258.0,405676.0,1179829.0
2017-12-17 00:00:00,19289.785,2017-12-17,1590896927258.0,391910.0,1176110.0
2017-12-19 00:00:00,17737.111666666668,2017-12-19,1873105475221.0,378622.0,1048091.0
2017-12-21 00:00:00,16047.51,2017-12-21,1873105475221.0,335482.0,1002360.0
2017-12-23 00:00:00,15360.261666666667,2017-12-23,1873105475221.0,308211.0,980574.0
2017-12-25 00:00:00,14119.028333333335,2017-12-25,1873105475221.0,228926.0,879901.0
2017-12-27 00:00:00,15589.321666666665,2017-12-27,1873105475221.0,307642.0,1032417.0
2017-12-29 00:00:00,14640.14,2017-12-29,1873105475221.0,353824.0,1094029.0
2017-12-31 00:00:00,14165.575,2017-12-31,1873105475221.0,290422.0,1007352.0
2018-01-02 00:00:00,15005.856666666668,2018-01-02,1931136454487.0,340980.0,1142472.0
2018-01-04 00:00:00,15199.355,2018-01-04,1931136454487.0,425008.0,1253400.0
2018-01-06 00:00:00,17319.198,2018-01-06,1931136454487.0,358847.0,1171166.0
2018-01-08 00:00:00,15265.906666666668,2018-01-08,1931136454487.0,345672.0,1158259.0
2018-01-10 00:00:00,15126.398333333333,2018-01-10,1931136454487.0,347393.0,1125371.0
2018-01-12 00:00:00,13912.882,2018-01-12,1931136454487.0,300091.0,1152568.0
2018-01-14 00:00:00,13852.92,2018-01-14,2227847638503.0,235045.0,967584.0
2018-01-16 00:00:00,11180.998333333333,2018-01-16,2227847638503.0,303725.0,999065.0
2018-01-18 00:00:00,11345.423333333332,2018-01-18,2227847638503.0,309495.0,1053533.0
2018-01-20 00:00:00,12950.793333333333,2018-01-20,2227847638503.0,240611.0,973534.0
2018-01-22 00:00:00,10544.593333333332,2018-01-22,2227847638503.0,245562.0,944996.0
2018-01-24 00:00:00,11282.258333333333,2018-01-24,2227847638503.0,250423.0,944583.0
2018-01-26 00:00:00,10969.815,2018-01-26,2603077300218.0,220459.0,807963.0
2018-01-28 00:00:00,11765.71,2018-01-28,2603077300218.0,213446.0,768043.0
2018-01-30 00:00:00,10184.061666666666,2018-01-30,2603077300218.0,236609.0,838824.0
2018-02-01 00:00:00,9083.258333333333,2018-02-01,2603077300218.0,257664.0,842407.0
2018-02-03 00:00:00,9076.678333333333,2018-02-03,2603077300218.0,194891.0,714666.0
2018-02-05 00:00:00,6838.8166666666675,2018-02-05,2603077300218.0,216363.0,903367.0
2018-02-07 00:00:00,8099.958333333332,2018-02-07,2874674234415.0,213719.0,814508.0
2018-02-09 00:00:00,8535.516666666668,2018-02-09,2874674234415.0,177860.0,775358.0
